Netid State      Recv-Q Send-Q                                                                            Local Address:Port         Peer Address:Port  Process
u_str ESTAB      0      0                                                                                             * 37751                   * 33479        
u_str ESTAB      0      0                                                                                             * 30858                   * 31757        
u_str ESTAB      0      0                                                                                             * 656660                  * 656661       
u_str ESTAB      0      0                                                                   /run/user/1000/at-spi/bus_1 412315                  * 417981       
u_str ESTAB      0      0                                                                                             * 364746                  * 364745       
u_str ESTAB      0      0                                                                   /run/systemd/journal/stdout 190890                  * 191631       
u_str ESTAB      0      0                                                                   /run/systemd/journal/stdout 16888                   * 956          
u_str ESTAB      0      0                                                                                             * 382705                  * 382704       
u_str ESTAB      0      0                                                                                             * 364502                  * 364501       
u_str ESTAB      0      0                                                                                             * 357418                  * 352931       
u_str ESTAB      0      0                                                                                             * 357412                  * 357411       
u_str ESTAB      0      0                                                                                             * 112002                  * 111050       
u_str ESTAB      0      0                                                                            /run/user/1000/bus 40018                   * 40017        
u_str ESTAB      0      0                                                                            /run/user/1000/bus 36597                   * 33167        
u_str ESTAB      0      0                                                                   /run/systemd/journal/stdout 30470                   * 31989        
u_str ESTAB      0      0                                                                                             * 24111                   * 24112        
u_str ESTAB      0      0                                                                                             * 374004                  * 374005       
u_str ESTAB      0      0                                                                                             * 352804                  * 357140       
u_str ESTAB      0      0                                                                                             * 30837                   * 30838        
u_str ESTAB      0      0                                                                                             * 30820                   * 29672        
u_str ESTAB      0      0                                                                            /run/user/1000/bus 412317                  * 412316       
u_str ESTAB      0      0                                                                            @/tmp/.X11-unix/X1 356282                  * 357144       
u_str ESTAB      0      0                                                                                             * 36710                   * 36718        
u_str ESTAB      0      0                                                                                             * 395880                  * 395879       
u_str ESTAB      0      0                                                                     /run/user/1000/pipewire-0 368452                  * 369822       
u_str ESTAB      0      0                                                                                             * 40690                   * 40691        
u_str ESTAB      0      0                                                                                             * 38990                   * 38989        
u_str ESTAB      0      0                                                                            /run/user/1000/bus 36862                   * 36861        
u_str ESTAB      0      0                                                                            /run/user/1000/bus 38110                   * 36845        
u_str ESTAB      0      0                                                                                             * 37606                   * 33412        
u_str ESTAB      0      0                                                                                             * 37419                   * 33123        
u_str ESTAB      0      0                                                                                             * 363935                  * 363936       
u_str ESTAB      0      0                                                                                             * 363886                  * 365606       
u_str ESTAB      0      0                                                                            /run/user/1000/bus 142797                  * 141199       
u_str ESTAB      0      0                                                                                             * 112777                  * 111051       
u_str ESTAB      0      0                                                                   /run/systemd/journal/stdout 33128                   * 37422        
u_str ESTAB      0      0                                                                                             * 33442                   * 36840        
u_str ESTAB      0      0                                                                                             * 703529                  * 703528       
u_str ESTAB      0      0                                                                                             * 577576                  * 575548       
u_str ESTAB      0      0                                                                                             * 369760                  * 369761       
u_str ESTAB      0      0                                                                                             * 362228                  * 363170       
u_str ESTAB      0      0                                                                                             * 360219                  * 360218       
u_str ESTAB      0      0                                                                                             * 38013                   * 36690        
u_str ESTAB      0      0                                                                            @/tmp/.X11-unix/X1 32716                   * 33097        
u_str ESTAB      0      0                                                                                             * 30410                   * 32841        
u_str ESTAB      0      0                                                                            /run/user/1000/bus 30237                   * 29666        
u_dgr ESTAB      0      0                                                                                             * 16302                   * 468          
u_str ESTAB      0      0                                                                                             * 363446                  * 365595       
u_str ESTAB      0      0                                                                                             * 360419                  * 360418       
u_str ESTAB      0      0                                                                   /run/dbus/system_bus_socket 360301                  * 361181       
u_str ESTAB      0      0                                                                   /run/systemd/journal/stdout 33241                   * 33239        
u_str ESTAB      0      0                                                                   /run/systemd/journal/stdout 25553                   * 30327        
u_str ESTAB      0      0                                                                                             * 25153                   * 25154        
u_str ESTAB      0      0                                                                                             * 373248                  * 373249       
u_str ESTAB      0      0                                                                                             * 38989                   * 38990        
u_str ESTAB      0      0                                                                   /run/dbus/system_bus_socket 31017                   * 25558        
u_str ESTAB      0      0                                                                            /run/user/1000/bus 31000                   * 25542        
u_str ESTAB      0      0                                                                   /run/dbus/system_bus_socket 29667                   * 30242        
u_str ESTAB      0      0                                                                                             * 356301                  * 356302       
u_str ESTAB      0      0                                                                            @/tmp/.X11-unix/X1 40587                   * 40586        
u_str ESTAB      0      0                                                                            @/tmp/.X11-unix/X1 33417                   * 36827        
u_str ESTAB      0      0                                                                            /run/user/1000/bus 36718                   * 36710        
u_str ESTAB      0      0                                                                            /run/user/1000/bus 36687                   * 37538        
u_dgr ESTAB      0      0                                                                                             * 16908                   * 16907        
u_str ESTAB      0      0                                                                                             * 362327                  * 362328       
u_str ESTAB      0      0                                                                   /run/systemd/journal/stdout 740187                  * 742084       
u_str ESTAB      0      0                                                                                             * 360208                  * 360207       
u_str ESTAB      0      0                                                                                             * 37771                   * 33498        
u_str ESTAB      0      0                                                                   /run/systemd/journal/stdout 30773                   * 25441        
u_str ESTAB      0      0                                                                                             * 353006                  * 353005       
u_str ESTAB      0      0                                                                                             * 352946                  * 352945       
u_str ESTAB      0      0                                                          @/home/raf/.cache/ibus/dbus-3lJA97yD 110514                  * 111055       
u_str ESTAB      0      0                                                                                             * 33448                   * 33449        
u_str ESTAB      0      0                                                                   /run/systemd/journal/stdout 577539                  * 573440       
u_str ESTAB      0      0                                                                                             * 413220                  * 412321       
u_str ESTAB      0      0                                                                                             * 399592                  * 399591       
u_str ESTAB      0      0                                                                                             * 365589                  * 365590       
u_str ESTAB      0      0                                                                                             * 357732                  * 357733       
u_str ESTAB      0      0                                                                          @/tmp/.ICE-unix/2994 37467                   * 33198        
u_str ESTAB      0      0                                                                                             * 20876                   * 18755        
u_str ESTAB      0      0                                                                   /run/systemd/journal/stdout 1014                    * 18605        
u_str ESTAB      0      0                                                                                             * 399522                  * 399521       
u_str ESTAB      0      0                                                                                             * 364739                  * 365588       
u_str ESTAB      0      0                                                                   /run/user/1000/at-spi/bus_1 187209                  * 188095       
u_str ESTAB      0      0                                                                   /run/systemd/journal/stdout 100857                  * 100856       
u_str ESTAB      0      0                                                                                             * 38068                   * 33397        
u_str ESTAB      0      0                                                                                             * 32731                   * 36560        
u_dgr ESTAB      0      0                                                                                             * 31157                   * 466          
u_str ESTAB      0      0                                                                   /run/dbus/system_bus_socket 17035                   * 1020         
u_str ESTAB      0      0                                                                            /run/user/1000/bus 356271                  * 357130       
u_str ESTAB      0      0                                                                                             * 38812                   * 38813        
u_str ESTAB      0      0                                                                                             * 38547                   * 38548        
u_str ESTAB      0      0                                                                           @/tmp/dbus-ABPMl6N5 24564                   * 24563        
u_str ESTAB      0      768                                                                                           * 734965                  * 734964       
u_str ESTAB      0      0                                                                                             * 701324                  * 701325       
u_str ESTAB      0      0                                                                                             * 377798                  * 377797       
u_str ESTAB      0      0                                                                                             * 352797                  * 352798       
u_str ESTAB      0      0                                                                            /run/user/1000/bus 40033                   * 33695        
u_str ESTAB      0      0                                                                   /run/systemd/journal/stdout 37547                   * 36714        
u_str ESTAB      0      0                                                                                             * 29646                   * 30785        
u_str ESTAB      0      0                                                                                             * 24562                   * 25322        
u_str ESTAB      0      0                                                                                             * 707060                  * 707059       
u_str ESTAB      0      0                                                                                             * 363874                  * 363875       
u_str ESTAB      0      0                                                                            /run/user/1000/bus 38089                   * 37621        
u_str ESTAB      0      0                                                                            /run/user/1000/bus 36689                   * 37539        
u_str ESTAB      0      0                                                                                             * 37971                   * 37454        
u_str ESTAB      0      0                                                                                             * 37931                   * 37448        
u_str ESTAB      0      0                                                                                             * 17008                   * 17029        
u_str ESTAB      0      0                                                                                             * 657726                  * 657727       
u_str ESTAB      0      0                                                                            @/tmp/.X11-unix/X1 363447                  * 363885       
u_str ESTAB      0      0                                                                                             * 39361                   * 39362        
u_str ESTAB      0      0                                                                                             * 40586                   * 40587        
u_str ESTAB      0      0                                                                            /run/user/1000/bus 38113                   * 36853        
u_str ESTAB      0      0                                                                                             * 737495                  * 737496       
u_str ESTAB      0      0                                                                                             * 701345                  * 701346       
u_str ESTAB      0      0                                                                                             * 363452                  * 363451       
u_str ESTAB      0      0                                                                            @/tmp/.X11-unix/X1 363171                  * 362229       
u_str ESTAB      0      0                                                                                             * 352906                  * 352907       
u_str ESTAB      0      0                                                                   /run/dbus/system_bus_socket 36737                   * 38069        
u_str ESTAB      0      0                                                                                             * 33097                   * 32716        
u_str ESTAB      0      0                                                                            /run/user/1000/bus 31015                   * 31811        
u_str ESTAB      0      0                                                                                             * 25467                   * 30791        
u_str ESTAB      0      0                                                                                             * 19487                   * 19488        
u_str ESTAB      0      0                                                                                             * 369758                  * 369759       
u_str ESTAB      0      0                                                                            /run/user/1000/bus 365909                  * 366625       
u_str ESTAB      0      0                                                                            /run/user/1000/bus 362230                  * 360300       
u_str ESTAB      0      0                                                                                             * 360218                  * 360219       
u_str ESTAB      0      0                                                                                             * 191634                  * 188092       
u_str ESTAB      0      0                                                                                             * 33359                   * 38029        
u_str ESTAB      0      0                                                                                             * 30454                   * 31132        
u_str ESTAB      0      0                                                                                             * 30319                   * 31800        
u_str ESTAB      0      0                                                                   /run/dbus/system_bus_socket 17313                   * 17312        
u_str ESTAB      0      0                                                                                             * 368651                  * 368652       
u_str ESTAB      0      0                                                                                             * 356273                  * 356272       
u_str ESTAB      0      0                                                                   /run/systemd/journal/stdout 37511                   * 33271        
u_str ESTAB      0      0                                                                                             * 368470                  * 368469       
u_str ESTAB      0      0                                                                                             * 39350                   * 39349        
u_str ESTAB      0      0                                                                            @/tmp/.X11-unix/X1 33687                   * 39150        
u_str ESTAB      0      0                                                                                             * 37598                   * 37599        
u_str ESTAB      0      0                                                                                             * 358405                  * 358406       
u_str ESTAB      0      0                                                                            /run/user/1000/bus 40031                   * 40030        
u_str ESTAB      0      0                                                                   /run/dbus/system_bus_socket 17029                   * 17008        
u_str ESTAB      0      0                                                                                             * 362207                  * 362208       
u_str ESTAB      0      0                                                                            /run/user/1000/bus 33722                   * 33720        
u_str ESTAB      0      0                                                                                             * 36584                   * 33133        
u_str ESTAB      0      0                                                                                             * 25500                   * 31769        
u_str ESTAB      0      0                                                                                             * 221230                  * 222225       
u_str ESTAB      0      0                                                                                             * 38356                   * 38357        
u_str ESTAB      0      0                                                                   /run/user/1000/at-spi/bus_1 36849                   * 36848        
u_str ESTAB      0      0                                                                   /run/systemd/journal/stdout 36645                   * 36639        
u_str ESTAB      0      0                                                                   /run/systemd/journal/stdout 412321                  * 413220       
u_str ESTAB      0      0                                                                            @/tmp/.X11-unix/X1 356290                  * 357249       
u_str ESTAB      0      0                                                                                             * 167803                  * 170269       
u_str ESTAB      0      0                                                                                             * 33231                   * 33232        
u_str ESTAB      0      0                                                                                             * 735328                  * 735327       
u_str ESTAB      0      0                                                                                             * 655873                  * 655874       
u_str ESTAB      0      0                                                          @/home/raf/.cache/ibus/dbus-3lJA97yD 367975                  * 366707       
u_str ESTAB      0      0                                                                                             * 363184                  * 363185       
u_str ESTAB      0      0                                                                                             * 361184                  * 361185       
u_str ESTAB      0      0                                                                                             * 357413                  * 357414       
u_str ESTAB      0      0                                                                                             * 33597                   * 33598        
u_str ESTAB      0      0                                                                            /run/user/1000/bus 32881                   * 31997        
u_str ESTAB      0      0                                                                                             * 600839                  * 600035       
u_str ESTAB      0      0                                                                                             * 357784                  * 357783       
u_str ESTAB      0      0                                                                                             * 352945                  * 352946       
u_str ESTAB      0      0                                                                                             * 352939                  * 352938       
u_str ESTAB      0      0                                                                                             * 33598                   * 33597        
u_str ESTAB      0      0                                                                            @/tmp/.X11-unix/X1 33479                   * 37751        
u_str ESTAB      0      0                                                                            /run/user/1000/bus 32737                   * 36568        
u_str ESTAB      0      0                                                                            /run/user/1000/bus 30449                   * 31130        
u_str ESTAB      0      0                                                                                             * 351908                  * 356268       
u_str ESTAB      0      0                                                                            @/tmp/.X11-unix/X1 33449                   * 33448        
u_str ESTAB      0      0                                                                                             * 37633                   * 36830        
u_str ESTAB      0      0                                                                   /run/systemd/journal/stdout 30788                   * 25463        
u_str ESTAB      0      0                                                                                             * 657727                  * 657726       
u_str ESTAB      0      0                                                                            @/tmp/.X11-unix/X1 142798                  * 143556       
u_str ESTAB      0      0                                                                                             * 39354                   * 39355        
u_str ESTAB      0      0                                                                                             * 40085                   * 40084        
u_str ESTAB      0      0                                                          @/home/raf/.cache/ibus/dbus-3lJA97yD 36844                   * 36843        
u_str ESTAB      0      0                                                                                             * 37602                   * 33414        
u_str ESTAB      0      0                                                                   /run/systemd/journal/stdout 37448                   * 37931        
u_str ESTAB      0      0                                                                   /run/systemd/journal/stdout 16283                   * 16999        
u_str ESTAB      0      0                                                                                             * 395786                  * 395787       
u_str ESTAB      0      0                                                                                             * 363936                  * 363935       
u_seq ESTAB      0      0                                                                                             * 361460                  * 361459       
u_seq ESTAB      0      0                                                                                             * 361457                  * 361456       
u_str ESTAB      0      0                                                                                             * 358402                  * 358401       
u_str ESTAB      0      0                                                                                             * 37903                   * 37426        
u_str ESTAB      0      0                                                                            @/tmp/.X11-unix/X1 33083                   * 37391        
u_str ESTAB      0      0                                                                                             * 395878                  * 395877       
u_str ESTAB      0      0                                                                                             * 366989                  * 366990       
u_str ESTAB      0      0                                                                                             * 366940                  * 366941       
u_str ESTAB      0      0                                                                                             * 357130                  * 356271       
u_str ESTAB      0      0                                                                                             * 352798                  * 352797       
u_str ESTAB      0      0                                                          /run/user/1000/gvfsd/socket-NgOxJjpE 221229                  * 221228       
u_str ESTAB      0      0                                                                                             * 41834                   * 41833        
u_str ESTAB      0      0                                                                                             * 656659                  * 656658       
u_str ESTAB      0      0                                                                            @/tmp/.X11-unix/X1 40588                   * 41491        
u_str ESTAB      0      0                                                                                             * 38823                   * 38824        
u_str ESTAB      0      0                                                                                             * 38813                   * 38812        
u_str ESTAB      0      0                                                                                             * 33720                   * 33722        
u_str ESTAB      0      0                                                                                             * 36612                   * 37456        
u_str ESTAB      0      0                                                                   /run/systemd/journal/stdout 30785                   * 29646        
u_str ESTAB      0      0                                                                                             * 369821                  * 369820       
u_str ESTAB      0      0                                                                                             * 369817                  * 369818       
u_str ESTAB      0      0                                                                                             * 362240                  * 362241       
u_str ESTAB      0      0                                                                                             * 361178                  * 361179       
u_str ESTAB      0      0                                                                                             * 352041                  * 352042       
u_str ESTAB      0      0                                                                     /run/user/1000/pipewire-0 170269                  * 167803       
u_str ESTAB      0      0                                                                                             * 33514                   * 38182        
u_str ESTAB      0      0                                                                                             * 30328                   * 25554        
u_str ESTAB      0      0                                                                                             * 701330                  * 701331       
u_str ESTAB      0      0                                                                                             * 364979                  * 364978       
u_str ESTAB      0      0                                                                                             * 363456                  * 363455       
u_str ESTAB      0      0                                                                                             * 360311                  * 362325       
u_str ESTAB      0      0                                                                            @/tmp/.X11-unix/X1 38072                   * 38071        
u_str ESTAB      0      0                                                                                             * 363555                  * 363556       
u_str ESTAB      0      0                                                                   /run/dbus/system_bus_socket 352803                  * 356274       
u_seq ESTAB      0      0                                                                                             * 38283                   * 38284        
u_str ESTAB      0      0                                                                                             * 33401                   * 38078        
u_str ESTAB      0      0                                                                                             * 357735                  * 357734       
u_str ESTAB      0      0                                                                                             * 24114                   * 24113        
u_str ESTAB      0      0                                                                                             * 356302                  * 356301       
u_str ESTAB      0      0                                                                   /run/user/1000/at-spi/bus_1 36833                   * 36832        
u_dgr ESTAB      0      0                                                                                             * 25480                   * 466          
u_str ESTAB      0      0                                                                                             * 702999                  * 702998       
u_str ESTAB      0      0                                                                                             * 371663                  * 371664       
u_str ESTAB      0      0                                                                                             * 362241                  * 362240       
u_str ESTAB      0      0                                                                                             * 40657                   * 40658        
u_str ESTAB      0      0                                                                                             * 39365                   * 39364        
u_str ESTAB      0      0                                                                                             * 367960                  * 367961       
u_str ESTAB      0      0                                                                                             * 33656                   * 33657        
u_str ESTAB      0      0                                                                                             * 374893                  * 374894       
u_str ESTAB      0      0                                                                            /run/user/1000/bus 38088                   * 38087        
u_dgr ESTAB      0      0                                                                                             * 740188                  * 466          
u_str ESTAB      0      0                                                                            @/tmp/.X11-unix/X1 365588                  * 364739       
u_str ESTAB      0      0                                                                                             * 365587                  * 365586       
u_str ESTAB      0      0                                                                                             * 363235                  * 363236       
u_str ESTAB      0      0                                                                                             * 188089                  * 190903       
u_str ESTAB      0      0                                                                   /run/systemd/journal/stdout 33276                   * 33275        
u_dgr ESTAB      0      0                                                                                             * 25382                   * 466          
u_str ESTAB      0      0                                                                                             * 16313                   * 17036        
u_str ESTAB      0      0                                                                   /run/systemd/journal/stdout 18600                   * 18599        
u_dgr ESTAB      0      768                                                                                           * 16245                   * 16244        
u_str ESTAB      0      0                                                                                             * 956                     * 16888        
u_str ESTAB      0      0                                                                            /run/user/1000/bus 417985                  * 417984       
u_str ESTAB      0      0                                                                                             * 399531                  * 399530       
u_str ESTAB      0      0                                                                                             * 364851                  * 363461       
u_str ESTAB      0      0                                                                            @/tmp/.X11-unix/X1 361185                  * 361184       
u_str ESTAB      0      0                                                                            @/tmp/.X11-unix/X1 363177                  * 363176       
u_str ESTAB      0      0                                                          @/home/raf/.cache/ibus/dbus-3lJA97yD 191635                  * 188098       
u_str ESTAB      0      0                                                                                             * 38049                   * 36721        
u_str ESTAB      0      0                                                                                             * 31753                   * 31754        
u_str ESTAB      0      0                                                                   /run/systemd/journal/stdout 18805                   * 20906        
u_str ESTAB      0      0                                                                   /run/systemd/journal/stdout 575567                  * 575564       
u_str ESTAB      0      0                                                                                             * 365906                  * 365905       
u_str ESTAB      0      0                                                                   /run/user/1000/pulse/native 167802                  * 170268       
u_str ESTAB      0      0                                                                                             * 142796                  * 141195       
u_str ESTAB      0      0                                                                                             * 39181                   * 38533        
u_str ESTAB      0      0                                                                                             * 37662                   * 37663        
u_str ESTAB      0      0                                                                                             * 31223                   * 30509        
u_str ESTAB      0      0                                                                                             * 361408                  * 361407       
u_str ESTAB      0      0                                                                                             * 357838                  * 357839       
u_str ESTAB      0      0                                                                                             * 356306                  * 356305       
u_str ESTAB      0      0                                                                            @/tmp/.X11-unix/X1 39435                   * 39434        
u_str ESTAB      0      0                                                                                             * 36850                   * 38112        
u_str ESTAB      0      0                                                                            /run/user/1000/bus 36677                   * 37523        
u_str ESTAB      0      0                                                                                             * 40030                   * 40031        
u_str ESTAB      0      0                                                                                             * 39132                   * 39131        
u_str ESTAB      0      0                                                                                             * 37613                   * 37614        
u_str ESTAB      0      0                                                                            /run/user/1000/bus 37454                   * 37971        
u_str ESTAB      0      0                                                                   /run/dbus/system_bus_socket 37426                   * 37903        
u_str ESTAB      0      0                                                                                             * 38885                   * 38886        
u_str ESTAB      0      0                                                                                             * 36695                   * 33341        
u_str ESTAB      0      0                                                                                             * 30242                   * 29667        
u_str ESTAB      0      0                                                                   /run/dbus/system_bus_socket 24292                   * 30021        
u_str ESTAB      0      0                                                                                             * 375076                  * 375075       
u_str ESTAB      0      0                                                                                             * 366990                  * 366989       
u_str ESTAB      0      0                                                                                             * 366944                  * 366945       
u_str ESTAB      0      0                                                                                             * 357144                  * 356282       
u_str ESTAB      0      0                                                                                             * 41495                   * 41494        
u_str ESTAB      0      0                                                                            @/tmp/.X11-unix/X1 38548                   * 38547        
